index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
2794,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/11/965022092600904318003.html,108.9万円,119.7万円,2.5万km,0,1,車検整備付,2018,660,4,4WD,ガソリン,5D,インパネAT,0,シルキーホワイトパール,814,−,−,−,3395x1475x1620mm,880,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.6km/リットル,−,1,1,5,4,無し
2795,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/19/965022082400804740002.html,159.7万円,168.6万円,1.5万km,0,1,2025年1月,2022,660,4,2WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール３,752,−,−,−,3395x1475x1785mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.0km/リットル,−,1,1,4,4,無し
2796,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700053011730220204001.html,29.9万円,39.1万円,7.7万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,インパネAT,0,クリームＭ,954,−,−,−,3395x1475x1750mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.2km/リットル,1,1,3,3,無し
2797,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/700050007430221001004.html,89.9万円,--万円,3.7万km,0,0,2023年8月,2014,660,4,2WD,ガソリン,5D,CVT,0,ピンク,681,−,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,0,0,4,4,無し
2798,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/13/939022082600709030004.html,43万円,47.4万円,2.4万km,0,1,2023年2月,2012,660,4,2WD,ガソリン,5D,5MT,0,シャンパンゴールドＭ,471,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,4,無し
2799,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/13/956022091500500205003.html,162万円,176万円,2.8万km,0,0,2023年2月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックマイカメタリック,209,寒冷地仕様,−,−,3395x1475x1600mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,24.8km/リットル,−,1,0,4,4,無し
2800,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/12/917022100300401866003.html,79.8万円,85.8万円,3.2万km,0,1,2023年6月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ルナシルバーメタリック,171,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,4,無し
2801,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700056001030220721019.html,145万円,165万円,1.9万km,0,1,2024年4月,2021,660,4,2WD,ガソリン,5D,CVT,0,シルバーＭ,834,寒冷地仕様,−,−,3395x1475x1755mm,900,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,0,1,5,5,無し
2802,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020504730220321001.html,93.8万円,105.8万円,4.4万km,0,1,2024年7月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブライトシルバーメタリック,392,福祉車両,339,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,5,4,無し
2803,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/917022080800600188007.html,124.8万円,134.2万円,1.9万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムアイボリーパール,613,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2804,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/17/700100184930220909009.html,79.8万円,92.8万円,5.5万km,0,0,2023年12月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウンパールメタリック,718,−,−,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,1,1,4,4,無し
2805,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/700052016630220911001.html,39.8万円,49.8万円,4.7万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,100,−,−,−,3395x1475x1640mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,3,4,無し
2806,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/965022080100900182006.html,189.9万円,197.5万円,1.3万km,0,1,2023年3月,2018,660,4,4WD,ガソリン,5D,インパネAT,1,クリスタルブラック・パール,304,−,−,−,3395x1475x1815mm,990,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,1,1,5,5,無し
2807,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/700040236430220401002.html,235万円,247万円,0.4万km,0,0,2024年9月,2021,660,4,4WD,ガソリン,3D,4AT,1,シフォンアイボリーメタリック,556,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
2808,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/965022082606300605004.html,149.9万円,157.6万円,2.9万km,0,0,2024年4月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムアイボリー・パールＩＩ＆ブラウン,469,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,5,無し
2809,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220712001.html,29.8万円,45万円,4.7万km,0,1,2023年5月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,シャンパンゴールドメタリック,492,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,4,無し
2810,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022092800561413002.html,134.7万円,142.8万円,0.9万km,0,1,2024年2月,2020,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,870,−,−,−,3395x1475x1705mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2811,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/11/965022082800904318004.html,149.9万円,158.2万円,1.3万km,0,1,2024年1月,2021,660,4,4WD,ハイブリッド,5D,インパネAT,0,オフブルーメタリック,120,−,−,−,3395x1475x1785mm,900,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.4km/リットル,−,1,1,5,4,無し
2812,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/965022082006300710001.html,139.9万円,147.4万円,3.2万km,0,0,2023年8月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,207,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2813,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022100300500170001.html,136.8万円,143.4万円,2.7万km,0,1,2023年5月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイトパール,793,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,3,4,有 軽度
2814,スバル,Ｒ１,https://www.goo-net.com/usedcar/spread/goo/15/700020032730220912001.html,154.6万円,165万円,4.5万km,0,1,2023年8月,2010,660,4,4WD,ガソリン,3D,インパネAT,1,オブシディアンブラックパール,26,−,328,−,3285x1475x1510mm,860,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6400rpm,−,−,22.5km/リットル,1,1,4,4,無し
2815,三菱,パジェロミニ,https://www.goo-net.com/usedcar/spread/goo/17/965022082601000390001.html,39.9万円,47.8万円,8.0万km,0,0,2023年5月,2010,660,4,2WD,ガソリン,3D,4AT,0,ブラックマイカ,727,−,−,−,3395x1475x1635mm,890,FR,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,−,−,1,1,4,4,無し
2816,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/19/700080083230211206001.html,41.9万円,49.9万円,10.5万km,0,1,2023年1月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,319,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,3,無し
2817,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/12/971022060300403054004.html,111万円,121.2万円,3.8万km,0,1,2023年5月,2021,660,4,4WD,ガソリン,5D,AT,0,ホワイト,90,−,−,−,3395x1475x1895mm,910,パートタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,16.9km/リットル,20.0km/リットル,−,1,1,3,4,無し
2818,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/14/965022051800400383004.html,119.9万円,130.3万円,3km,1,1,2025年4月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,172,−,−,−,3395x1475x1790mm,−,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,0,5,5,無し
2819,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700060019530220903001.html,64.8万円,69.8万円,9.2万km,0,1,2023年3月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,453,−,−,−,,,,ガソリン,,,,,1,0,4,4,無し
2820,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/14/965022082801200214001.html,149.9万円,157.3万円,2.7万km,0,0,2023年3月,2020,660,4,2WD,ガソリン,5D,インパネAT,1,シャイニンググレー・メタリック,210,−,−,−,3395x1475x1705mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,21.2km/リットル,25.2km/リットル,−,1,1,5,4,無し
2821,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220703001.html,49.8万円,65万円,4.0万km,0,1,2023年10月,2010,660,4,2WD,ガソリン,5D,CVT,1,マルーンブラウンパール,593,−,−,−,3395x1475x1510mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,23.0km/リットル,1,1,3,4,無し
2822,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/16/700070882130220917001.html,37.9万円,47.9万円,10.5万km,0,0,2023年9月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,736,−,−,−,,,,ガソリン,,,,,1,0,3,3,無し
2823,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/15/965022092200208825003.html,175.9万円,184万円,1.0万km,0,1,2023年12月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,ピュアホワイトパール,640,−,−,−,3395x1475x1680mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25km/リットル,30.4km/リットル,−,1,1,5,5,無し
2824,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/700050841530210313001.html,64.8万円,81.8万円,2.3万km,0,1,車検整備付,2015,660,4,2WD,ガソリン,5D,4AT,0,シャンパンピンクパールメタリック,289,−,−,−,3395x1475x1510mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,22.5km/リットル,1,1,4,4,無し
2825,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/965022090300207490004.html,89.9万円,97.7万円,3.0万km,0,0,2023年4月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイト・パール,738,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,4,4,無し
2826,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/16/965022081000700258001.html,115.9万円,123.3万円,1.4万km,0,0,2022年12月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,モーニングミストブルー・メタリック,124,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,5,無し
2827,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/19/965022090500801976001.html,110.5万円,119.1万円,4.4万km,0,1,2024年6月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,コフレピンクパールメタリック,568,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,1,4,4,無し
2828,スズキ,アルトワークス,https://www.goo-net.com/usedcar/spread/goo/13/956022032600560809001.html,173万円,188.1万円,1.9万km,0,0,2023年8月,2018,660,4,4WD,ガソリン,5D,5MT,1,ブルーイッシュブラックパール３,415,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,1,1,4,4,無し
2829,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/13/954022092500500996001.html,119.8万円,136.1万円,5.3万km,0,1,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,青Ｍ,253,−,−,−,3395x1475x1835mm,1010,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,1,4,4,無し
2830,トヨタ,ピクシススペース,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220807001.html,39.8万円,56.4万円,5.1万km,0,1,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーメタリック,206,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,23.0km/リットル,1,1,4,3,無し
2831,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/11/700090375030220801001.html,52.9万円,58.9万円,11.0万km,0,1,2023年4月,2012,660,4,2WD,ガソリン,5D,CVT,0,ライトブルー,224,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,0,0,4,4,無し
2832,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/965022080706300710009.html,149.9万円,157.5万円,4.5万km,0,0,2023年12月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイト・パールＩＩ,653,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,4,無し
2833,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/700040236430220306002.html,268万円,280万円,60km,1,0,2025年1月,2022,660,4,4WD,ガソリン,3D,4AT,1,ブルーイッシュブラックパール,730,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
2834,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020645130220701001.html,79.8万円,91.1万円,1.5万km,0,0,2023年3月,2014,660,4,2WD,ガソリン,5D,CVT,0,レッドＭ,222,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
2835,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700050006930220906001.html,219.9万円,--万円,3km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,CVT,1,パールホワイト／ブラック,74,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,25.0km/リットル,−,0,0,5,5,無し
2836,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/16/700070892830220309004.html,114.8万円,129.8万円,90km,1,1,2024年12月,2021,660,4,2WD,ガソリン,5D,CVT,0,ノクターンブルーパール,991,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,25.2km/リットル,30.2km/リットル,−,1,0,5,5,無し
2837,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/965022031100840039015.html,152.9万円,162.8万円,7km,1,1,2024年11月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,クールカーキパールメタリック,709,−,−,−,3395x1475x1680mm,810,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25km/リットル,30.4km/リットル,−,1,0,5,5,無し
2838,三菱,ｅＫカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220806001.html,59.8万円,76.7万円,2.0万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,クールシルバーメタリック,218,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,無し
2839,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/15/700020296330220529001.html,59.8万円,72.1万円,7.2万km,0,0,2023年2月,2015,660,4,2WD,ガソリン,5D,5AT,0,シルバー,126,−,−,−,3395x1475x1895mm,890,FR,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,17.2km/リットル,20.5km/リットル,−,1,1,3,4,無し
2840,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022100200500166003.html,137万円,145.9万円,5.0万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,87,−,−,−,3395x1475x1790mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
2841,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220724002.html,69.8万円,85.1万円,4.7万km,0,1,2023年4月,2014,660,4,2WD,ガソリン,5D,CVT,0,イノセントピンクパールメタリックホワイト２トーンルーフ,432,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,3,4,無し
2842,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220903001.html,24.8万円,41.5万円,6.5万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,4AT,0,エアブルーメタリック,966,−,−,−,3395x1475x1535mm,710,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.6km/リットル,24.0km/リットル,1,1,4,4,無し
2843,スズキ,アルトワークス,https://www.goo-net.com/usedcar/spread/goo/10/965022092500310464001.html,129.7万円,137.7万円,5.7万km,0,0,2023年10月,2016,660,4,4WD,ガソリン,5D,5MT,1,スチールシルバーメタリック,989,−,−,−,3395x1475x1500mm,720,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
2844,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/17/965022091101000245001.html,145.9万円,156.6万円,5km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,ライトローズマイカメタリック,364,−,−,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,0,5,5,無し
2845,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/965022080500840039002.html,199.7万円,208.1万円,1.0万km,0,1,2024年3月,2021,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイト・パール,337,−,−,−,3395x1475x1790mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,25.0km/リットル,−,1,1,5,4,無し
